111	眼睁睁 冷冰冰
4499	公子哥 遵义市委 主义色彩 处心积虑 前前后后
44991	烈烈轰轰 残膏剩馥
44992	公子哥 遵义市委 处心积虑 前前后后
44993	主义色彩 绵绵瓜瓞
451	普信男 总觉得
4511	公寓 殡仪馆 孤鸿寡鹄
45111	殡仪馆
45112	公寓 孤鸿寡鹄
4512	公安 立案 新兴职业 纲举目张 忆苦思甜
45121	款学寡闻
45122	公安 忆苦思甜
45123	立案 新兴职业 纲举目张
4513	公告 综合征
45132	公告
45133	综合征
4514	却很 分外眼红 高人逸士 恬淡寡欲
45141	却很 高人逸士
45142	分外眼红 恬淡寡欲
4515	新世界 商誉减值 死水微澜 公共资源 公共安全
45151	死水微澜 旧仇宿怨 善游者溺
45152	公共资源 公共安全
45153	新世界 商誉减值
4516	懂得 总觉得 经营者 统治者 分泌物
45162	懂得 总觉得 分泌物 忧深思远
45163	经营者 统治者 端人家碗 经济实惠 经济制裁
4517	普信男 养生资讯 柔茹寡断
45171	养生资讯
45172	普信男
45173	柔茹寡断
4518	经营宗旨 着人先鞭 餐葩饮露
45181	着人先鞭 餐葩饮露
45183	经营宗旨
4519	立命安身
45193	立命安身
452	普信女 维生素
4521	并未 去买 良莠不齐 为仁不富 道而不径
45211	去买
45212	并未 道而不径
45213	良莠不齐 为仁不富
4522	并不 却不 永不 慌乱 郑人买履
45221	却不
45222	并不 慌乱 郑人买履 分外妖娆 孤傲不群
45223	永不 纸落云烟
4523	公司 给她 给个甜枣 经济支柱 高低不平
45231	高低不平 堤溃蚁穴
45232	公司 喜溢眉梢
45233	给她 给个甜枣 经济支柱 义薄云天 永垂不朽
4524	恰好 维生素 半生不熟 违法乱纪 堤溃蚁孔
45241	违法乱纪 堤溃蚁孔
45242	恰好 半生不熟 性命交关 贫而乐道
45243	维生素
4525	经济效益 愤世嫉俗 收入不菲 心花怒放 绿草如茵
45251	美人迟暮 死活不信 死而不僵
45252	愤世嫉俗 心花怒放 判若云泥 曾参杀人 半信不信
45253	经济效益 收入不菲 绿草如茵
4526	普信女 单方面 竞价交易 柔而不犯 高低贵贱
45261	高低贵贱 美人如玉 坦荡如砥
45262	普信女 单方面 惊鸿艳影
45263	竞价交易 柔而不犯 柔能克刚
4527	总体来说 即便如此 绿蓑青笠 备位充数
45272	总体来说 备位充数
45273	即便如此 绿蓑青笠
4528	却还 绿水青山 八方支援 去他妈的 八方支持
45281	却还 去他妈的 去他娘的
45282	八方支援 八方支持 备而不用
45283	绿水青山
4529	前途未卜 豪放不羁 高而不危 心活面软
45291	豪放不羁 高而不危
45292	前途未卜 心活面软
453	高水平 新华社
4531	并且 新生事物 冬温夏凊 绣花枕头 心外无物
45311	死过一次
45312	并且 冬温夏凊 心外无物
45313	新生事物 绣花枕头
4532	公共事业 夫荣妻贵 亭台楼阁 就汤下面
45321	亭台楼阁 就汤下面
45322	公共事业 夫荣妻贵
4533	懂事 去吃 兼济天下 吉人天相 关注一下
45331	去吃 吉人天相
45332	懂事 兼济天下 关注一下 公共机构 恨入骨髓
45333	柔若无骨 永世无穷
4534	公平 惨叫 却只 高水平 新华社
45341	却只 高水平 死而无憾 死而无悔
45342	公平 惨叫 公共事务 恬淡无为 恬淡无欲
45343	新华社 立法机关
4535	公开 公里 去见 经济事件 竭泽焚薮
45351	去见 旧念复萌 死而复生 孰能无过
45352	公开 公里 条入叶贯 条修叶贯 心领神会
45353	经济事件 竭泽焚薮 旁若无人 缘浅福薄
4536	公民 去吧 立于 立夏 为人正直
45361	去吧
45362	公民 前途无量
45363	立于 立夏 为人正直 亲生骨肉
4537	性格 公正 经营权 心生一计 盖世无双
45371	盖世无双 高人一筹 羹藜唅糗 高人一等
45372	性格 公正 心生一计 快人一步 贫而无谄
45373	经营权 纰漏百出
4538	并无 去年 却无 经济形势 孤注一掷
45381	去年 却无
45382	并无 孤注一掷 喜从天降
45383	经济形势 经营形势 绝世武功 航海梯山
4539	却也 膏粱年少 兰熏桂馥 地方政府 八方呼应
45391	却也 膏粱年少 地方政府
45392	兰熏桂馥 八方呼应 公而忘私 兰薰桂馥
45393	盘游无度
454	主人公 父母亲
4541	纤细 公修公德 怕苦怕累
45412	公修公德 怕苦怕累
45413	纤细
4542	立场 怜悯 父债子还
45422	怜悯 父债子还
45423	立场
4543	永恒 父母亲 分花约柳 违法必究 坏人心术
45431	违法必究 坏人心术 熟人熟事
45432	父母亲 分花约柳 喜逐颜开 快人快事
45433	永恒
4544	公子 孩子 瓶子 愉悦 收件地址
45441	养生送死 膏梁子弟 膏粱子弟
45442	公子 孩子 瓶子 愉悦 条贯部分
45443	收件地址 经济纠纷 新仇旧恨
4545	公公 恰恰 主人公 综合性 情深缘浅
45451	违世绝俗 土洋结合 去没去过
45452	公公 恰恰 情深缘浅 惨淡经营 情深义重
45453	主人公 综合性 永生永世 为人处世 为人父母
4546	公主 愉快 郑重声明 公共场所 公众场所
45462	公主 愉快 郑重声明 公共场所 公众场所
45463	为人熟知 退而结网
4547	土生土长 快人快语 羡慕死了 悖入悖出
45471	土生土长 羡慕死了
45472	快人快语 悖入悖出
4548	给予 纤维 新世纪 残余部队 绝世高手
45481	残余部队 膏粱纨袴 膏梁纨袴
45482	半信半疑 公共关系
45483	给予 纤维 新世纪 绝世高手
4549	立即 并处 孰优孰劣 高薪养廉 心生惧意
45491	孰优孰劣 高薪养廉 差若毫厘
45492	并处 心生惧意
45493	立即 纳什维尔
455	普通人 经济学
4551	经济学 经济体制 享誉世界 经济学家 公众人物
45511	享誉世界
45512	公众人物 替人消灾 夹袋人物
45513	经济学 经济体制 经济学家
4552	公会 去做 去世 性生活 高耸入云
45521	去做 去世 高耸入云 封豨修蛇
45522	公会 性生活 判若水火 喜从何来
45523	永垂千古 为人作嫁
4553	给他 性命 经济体 声泪俱下 良药苦口
45531	声泪俱下
45532	性命
45533	给他 经济体 良药苦口
4554	公共 立法 懒洋洋 慢悠悠 经人介绍
45541	高人雅士
45542	公共 懒洋洋 慢悠悠 半个世纪 性命攸关
45543	立法 经人介绍
4555	公众 经济停滞 违世乖俗 高举深藏 普渡众生
45551	违世乖俗 高举深藏 高深莫测 残渣余孽 高垒深沟
45552	公众 普渡众生 孤苦仃俜 情深似海 孤苦伶仃
45553	经济停滞 绝代佳人 竭泽而渔
4556	盖世英雄 高节清风
45561	盖世英雄 高节清风
4557	立刻 并没 却没 普通人 收件人
45571	却没 羹藜含糗 声名鹊起 声誉鹊起
45572	并没 普通人 逆施倒行 恒河沙数 总体而言
45573	立刻 收件人 收货人 结伴而行
4558	去过 性能 规范化 即使使用 八九个月
45581	去过 熟能生巧
45582	性能 规范化 八九个月 半个多月
45583	即使使用
4559	给你 给您 懂你 情人节 半途而废
45592	懂你 情人节 半途而废 逆流而上 公共汽车
45593	给你 给您
456	纪念日
4561	为渊驱鱼
45613	为渊驱鱼
4562	新兴专业 高名大姓 收放自如 高牙大纛
45621	高名大姓 高牙大纛
45623	新兴专业 收放自如
4563	绝佳时机 关注时事 关注时政 声名大噪 为法自弊
45631	声名大噪 善莫大焉 残花败柳
45632	关注时事 关注时政 兰艾同焚 前人栽树 惟命是听
45633	绝佳时机 为法自弊 收入囊中 柔茹刚吐
4564	却在 即使知道 养生有道 旁蒐远绍 悔过自新
45641	却在 养生有道
45642	悔过自新 分茅赐土
45643	即使知道 旁蒐远绍 绝世独立
4565	纪念大会 主治医生 惊世骇俗 高世骇俗 惊涛骇浪
45651	高世骇俗 声名狼藉 去芜存菁 盖世太保 声价十倍
45652	惊世骇俗 惊涛骇浪 惟命是从 判若两人
45653	纪念大会 主治医生 绝代风华 立人达人
4566	立马 去伪存真 高傲自大
45661	去伪存真 高傲自大
45663	立马
4567	永远 公布 公元 纪念日 主治医师
45671	高举远蹈 去住两难 殊途同归
45672	公布 公元 孤芳自赏 兼而有之
45673	永远 纪念日 主治医师
4568	却是 却有 经济大势 声名远扬 八九十岁
45681	却是 却有 声名远扬 声名远播 声名大振
45682	八九十岁 八方风雨 心劳日拙 道法自然
45683	经济大势
4569	经济大省 违法犯罪 为丛驱雀 为丛驱爵
45691	违法犯罪
45693	经济大省 为丛驱雀 为丛驱爵
457	普通话 公信力
4571	必修课 缉拿归案 兰芷之室 剪水双瞳 慢藏诲盗
45712	必修课 兰芷之室 剪水双瞳 慢藏诲盗
45713	缉拿归案
4572	普通话 父母之邦 封豕长蛇 为人师表 总体说来
45721	封豕长蛇
45722	普通话 父母之邦 总体说来
45723	为人师表 纤芥之疾
4573	并非 公证 孩儿 新生儿 纤介之祸
45732	并非 公证 孩儿 分寸之末
45733	新生儿 纤介之祸
4574	懵圈 经营之道 养生之道 兰艾难分 逆水行舟
45741	养生之道
45742	懵圈 兰艾难分 逆水行舟 性命之忧 心余力绌
45743	经营之道
4575	去了 给了 够了 懂了 公信力
45751	去了 够了 高台跳水 高低起伏
45752	懂了 公信力 惊世之作 惊人之举 父母恩勤
45753	给了 细水长流 绿水长流 即兴之作 纠合之众
4576	公园 绝代双骄 美芹之献 新生力量 结草衔环
45761	美芹之献 盖世之才
45762	公园 八斗之才
45763	绝代双骄 新生力量 结草衔环
4577	公路 孳蔓难图 道傍之筑 综合国力 总而言之
45771	羞人答答 粲花之论
45772	公路 孳蔓难图 道傍之筑 总而言之
45773	综合国力 绵薄之力
4578	公诉 纤介之失 分劳赴功 为人说项 逢人说项
45782	公诉 分劳赴功 逢人说项 瓶沉簪折
45783	纤介之失 为人说项
4579	却又 公益讲座 分化瓦解 绕梁之音 纵酒欢歌
45791	却又
45792	公益讲座 分化瓦解
45793	绕梁之音 纵酒欢歌
458	为什么 半个月
4581	去看 首节比赛
45811	去看
45812	首节比赛
4582	惨白 孤苦零丁 缓过气来
45822	惨白 孤苦零丁
45823	缓过气来
4583	新兴技术 即使这样 曾母投杼 良禽择木 分花拂柳
45832	曾母投杼 分花拂柳 剪草除根
45833	新兴技术 即使这样 良禽择木
4584	却已 统治阶级 孤学坠绪 良苦用心 美人胚子
45841	却已 美人胚子 膏粱文绣
45842	孤学坠绪 分茅胙土
45843	统治阶级 良苦用心
4585	为什么 怕什么 处世哲学 违世异俗 夫人裙带
45851	违世异俗
45852	怕什么 处世哲学 夫人裙带 八九月份 孟母三迁
45853	为什么
4586	纵然 公益捐赠 绕梁三日 心旌摇曳 坑蒙拐骗
45861	坑蒙拐骗
45862	公益捐赠 心旌摇曳
45863	纵然 绕梁三日
4587	去找 却被 心浮气躁 高潮迭起
45871	去找 却被 高潮迭起
45872	心浮气躁
4588	给我 性价比 袁世凯 红旗报捷 前人失脚
45881	袁世凯
45882	性价比 前人失脚 惊涛拍岸 心慕手追
45883	给我 红旗报捷
4589	半个月 关注的点 关注股市 膏泽脂香 约法三章
45891	膏泽脂香
45892	半个月 关注的点 关注股市
45893	约法三章
459	增值税 收益率
4591	半个钟头 残汤剩饭 端倪可察 残茶剩饭
45911	残汤剩饭 残茶剩饭
45912	半个钟头
45913	端倪可察
4592	羊入虎群
45921	羊入虎群
4593	维多利亚 郑重其事 郑人争年 经济危机 羊入虎口
45931	羊入虎口 高位厚禄
45932	郑重其事 郑人争年
45933	维多利亚 经济危机
4594	永久 增值税 收益率 新兴市场 分茅锡土
45941	增值税 膏梁锦绣 膏粱锦绣
45942	分茅锡土 前仆后继
45943	永久 收益率 新兴市场
4595	终生受益 综合整治 前俯后仰 前仰后合 前倨后恭
45951	美人香草 殊深轸念
45952	前俯后仰 前仰后合 前倨后恭 公共卫生 盆满钵满
45953	终生受益 综合整治
4596	性质 旁通曲畅 半个小时 公共厕所
45962	性质 半个小时 公共厕所
45963	旁通曲畅
4597	总体上讲 总体上说 心满意足 旁通曲鬯 道消魔长
45972	总体上讲 总体上说 心满意足 道消魔长
45973	旁通曲鬯
4598	声誉受损 经世致用 死而后已
45981	声誉受损 死而后已
45983	经世致用
4599	经营秩序 首节战罢 八九点钟
45992	首节战罢 八九点钟
45993	经营秩序
461	公有制
4611	孤独鳏寡
46112	孤独鳏寡
4612	心理安慰
46122	心理安慰
4613	填写 首次 分房减口
46131	填写
46132	首次 分房减口
4614	关联 规矩准绳 心理准备 心明眼亮
46142	关联 规矩准绳 心理准备 心明眼亮
4615	商家 餐风宿草 逢时遇节 餐风宿水
46151	餐风宿草 餐风宿水
46152	逢时遇节
46153	商家
4616	道德 首都 地大物博 韬晦待时 练达老成
46161	地大物博 韬晦待时
46162	道德 首都
46163	练达老成
4617	首先 编制 公有制 即时资讯 心理咨询
46172	首先 公有制 心理咨询
46173	编制 即时资讯
4618	约定 餐风宿雨 道存目击 餐风饮露 餐风宿露
46181	餐风宿雨 餐风饮露 餐风宿露
46182	道存目击
46183	约定
4619	士有饥色
46191	士有饥色
4621	郎才女姿 心照不宣 怀才不遇 坑灰未冷
46211	坑灰未冷
46212	心照不宣 怀才不遇
46213	郎才女姿
4622	心有灵犀 情同姐妹 烈日炎炎 前所未闻 纹风不动
46221	烈日炎炎
46222	心有灵犀 情同姐妹 前所未闻
46223	纹风不动
4623	站在那里 前所未见 帝王将相 竭智尽忠
46232	前所未见
46233	站在那里 帝王将相 竭智尽忠
4624	美好 送来
46241	美好
46242	送来
4625	分风劈流 半自动化 堆砌辞藻 悯时病俗 残暴不仁
46251	堆砌辞藻 残暴不仁
46252	分风劈流 半自动化 悯时病俗
4626	美女 关闭 分星擘两 分星劈两 心理问题
46261	美女
46262	关闭 分星擘两 分星劈两 心理问题 前所未有
46263	为时不晚 郎才女貌
4627	主动 愤怒 主张 高才疾足 惟日不足
46271	高才疾足
46272	愤怒 惟日不足
46273	主动 主张
4628	细大不捐
46283	细大不捐
4629	快乐 商业 美妙 心有不甘 吉光片羽
46291	美妙 吉光片羽
46292	快乐 心有不甘 惜时如金 贫贱不移
46293	商业
463	前几天 就在于
4631	既成事实 心驰神往
46312	心驰神往
46313	既成事实
4632	死灰复燃 冬日夏云 裂石穿云 冬扇夏炉 心照神交
46321	死灰复燃 裂石穿云
46322	冬日夏云 冬扇夏炉 心照神交
4633	商品 处理器 高自标树 总有一天 死灰槁木
46331	高自标树 死灰槁木
46332	处理器 总有一天
46333	商品
4634	终有一死 继晷焚膏 心旷神怡 心直口快
46342	心旷神怡 心直口快
46343	终有一死 继晷焚膏
4635	城里 郑易里 孤独一生 即有机会 半自助游
46351	城里 高自标誉
46352	郑易里 孤独一生 半自助游 必有一伤 八十年代
46353	即有机会 纯真年代
4636	关于 恢复 前几天 就在于 前两天
46361	就在于 美玉无瑕
46362	关于 恢复 前几天 前两天 公明正大
4637	站在一起 立马万言 总有一些 城狐社鼠 慈明无双
46371	城狐社鼠
46372	总有一些 慈明无双
46373	站在一起 立马万言
4638	美丽 前几年 必有一失 餐风啮雪 餐风咽露
46381	美丽 餐风啮雪 餐风咽露
46382	前几年 必有一失 快马一鞭
4639	韬光灭迹 必有一彪 高自标置
46391	韬光灭迹 高自标置
46392	必有一彪
464	公元前 普遍性
4641	志在必得
46411	志在必得
4642	主义 道歉 关怀 柔远怀来 惊才绝艳
46422	道歉 关怀 惊才绝艳
46423	主义 柔远怀来
4643	美景良辰 心理分析 吉日良辰 公才公望
46431	美景良辰 吉日良辰
46432	心理分析 公才公望
4644	经验主义 必有死夫 惟所欲为 柔远绥怀 绝大部分
46441	羊大为美
46442	必有死夫 惟所欲为
46443	经验主义 柔远绥怀 绝大部分 为所欲为 绘影绘声
4645	送给 慢性 普遍性 孰真孰假 高才绝学
46451	孰真孰假 高才绝学 志同道合 高风亮节 违时绝俗
46452	送给 慢性 普遍性 心存善念
46453	良知良能
4646	慢慢 恍惚 吉星高照 志在高远 韬光韫玉
46461	吉星高照 志在高远 韬光韫玉 韬光养晦 就知道玩
46462	慢慢 恍惚 条理分明 遵时养晦
4647	道士 商务 惆怅 即时结算 孰是孰非
46471	孰是孰非 就知道了 殚财竭力 殚智竭力 善自为谋
46472	道士 惆怅 公是公非
46473	商务 即时结算
4648	快递 纳兰 公元前 善有善报 惟日为岁
46481	善有善报
46482	快递 公元前 惟日为岁 怕风怯雨
46483	纳兰 绠短绝泉
4649	关心 城乡 柔远怀迩 心存善意 埋在心底
46491	城乡 埋在心底
46492	关心 心存善意 惜玉怜香
46493	柔远怀迩
465	新时代 心理学
4651	心理学 飒爽英姿 心理学家 豪奢放逸 恃才傲物
46511	豪奢放逸
46512	心理学 心理学家 恃才傲物 心存敬畏 谷贱伤农
46513	飒爽英姿
4652	快活 约会 死有余辜 烹犬藏弓 红光满面
46521	死有余辜 烹犬藏弓 烹狗藏弓
46522	快活
46523	约会 红光满面
4653	主体 忧伤 城堡 志在千里
46531	城堡 志在千里
46532	忧伤
46533	主体
4654	关注 心有余悸 心存侥幸 必有勇夫 半截入土
46541	志在沛公
46542	关注 心有余悸 心存侥幸 必有勇夫 半截入土
46543	即景生情
4655	高大英俊 心存芥蒂 绠短汲深
46551	高大英俊
46552	心存芥蒂
46553	绠短汲深
4656	约莫 韬曜含光 韬光俟奋 曾几何时 既有今日
46561	韬曜含光 韬光俟奋
46562	曾几何时
46563	约莫 既有今日
4657	主人 新时代 美人 商人 道人
46571	美人 增砖添瓦
46572	道人
46573	主人 新时代 商人 预知能力 绝大多数
4658	主任 纳入 永远消失 餐风茹雪 心理作用
46581	餐风茹雪 餐风沐雨 列风淫雨
46582	心理作用 前几个月
46583	主任 纳入 永远消失 绰有余裕 矜才使气
4659	关节 并肩作战 高自位置 韬光敛迹 韬光敛彩
46591	高自位置 韬光敛迹 韬光敛彩 增光添彩 地旷人稀
46592	关节 并肩作战
46593	柔远能迩
466	亮晶晶
4661	八珍玉食 高才大德
46611	高才大德
46612	八珍玉食
4662	红斑狼疮
46623	红斑狼疮
4663	道理 商量 总是在想 心理暗示 必有所求
46632	道理 总是在想 心理暗示 必有所求 必成大器
46633	商量
4664	即时在线
46643	即时在线
4665	塌房 享有盛誉 道远日暮 高才大学 暨南大学
46651	塌房 享有盛誉 高才大学 羊狠狼贪
46652	道远日暮 心存感激 贫贱骄人
46653	暨南大学 为时晚矣 终日奔波
4666	亮晶晶 道远知骥
46661	亮晶晶
46662	道远知骥
4667	美元 高才远识 差太远了 高明远识
46671	美元 高才远识 差太远了 高明远识
4668	送达 主题 忧郁 单则易折 志大才疏
46681	志大才疏 声威大震
46682	送达 忧郁 单则易折
46683	主题
4669	高凤自秽 情有独钟 心有猛虎 心有独钟 韬光晦迹
46691	高凤自秽 韬光晦迹
46692	情有独钟 心有猛虎 心有独钟
467	就是说
4671	主管 盘石之安 磐石之安
46713	主管 盘石之安 磐石之安
4672	高遏行云 贫贱之交 子曰诗云 丧明之痛
46721	高遏行云 丧明之痛
46722	贫贱之交 子曰诗云
4673	主观 情理之中 必有回响 分内之事
46732	情理之中 必有回响 分内之事
46733	主观
4674	就是说
46741	就是说
4675	亮了 关了 快了 美元计价 盘石桑苞
46751	亮了 美元计价 高风劲节
46752	关了 快了
46753	盘石桑苞 经明行修
4676	美国 心同此理 为时尚早 亲自出马 贫贱之知
46761	美国
46762	心同此理 贫贱之知
46763	为时尚早 亲自出马
4677	道路 快步 剪裁设计 盘石之固 磐石之固
46771	韬晦之计
46772	道路 快步 剪裁设计 贫贱糟糠
46773	盘石之固 磐石之固 经验之谈
4678	即时数据 快马加鞭
46782	快马加鞭
46783	即时数据
4679	孔融让梨
46792	孔融让梨
4681	终南捷径 餐风露宿 豪夺巧取 惊猿脱兔
46811	餐风露宿 豪夺巧取
46812	惊猿脱兔
46813	终南捷径
4682	主要 快要 高矮胖瘦
46821	高矮胖瘦
46822	快要
46823	主要
4684	关系 主持 总是以为 收购要约 必有近忧
46842	关系 总是以为 必有近忧 逆风翻盘
46843	主持 收购要约
4685	喜马拉雅 立时三刻 高风峻节
46851	高风峻节
46852	喜马拉雅
46853	立时三刻
4686	美的 坦然 恍然 旧的 分星拨两
46861	美的 坦然 旧的 韬光隐晦 韬光用晦
46862	恍然 分星拨两 心狠手辣 心知肚明 心理障碍
46863	为时已晚 亲戚朋友
4687	遵照执行 高才捷足 必有我师 情同手足 永矢弗谖
46871	高才捷足
46872	遵照执行 必有我师 情同手足
46873	永矢弗谖 新硎初试 红日三竿
4688	单独指导 经验指导 道貌岸然
46882	单独指导 道貌岸然
46883	经验指导
4689	韬光隐迹 心存疑虑
46891	韬光隐迹
46892	心存疑虑
469	新时期 地球上
4691	即时战略 心灰意冷 欲戴其冠 咎有应得
46912	心灰意冷 欲戴其冠 咎有应得
46913	即时战略
4692	关键 忧愁 线索移交 兰博基尼 盘马弯弓
46922	关键 忧愁 兰博基尼 心存魏阙
46923	线索移交 盘马弯弓
4693	块钱 快点 关上 编辑 道上
46931	块钱 地球上 烈日当空 地狱变相
46932	快点 关上 道上 必有后福
46933	编辑 船上
4694	主意 新时期 心灰意懒
46942	心灰意懒
46943	主意 新时期
4695	主席 首席 即时战斗 志在四方
46951	志在四方
46952	首席
46953	主席 即时战斗
4696	城镇 心猿意马 结驷连骑
46961	城镇
46962	心猿意马
46963	结驷连骑
4697	城市 送到 约束 情真意切 高才卓识
46971	城市 高才卓识
46972	送到 情真意切 心理压力
46973	约束 退有后言
4698	快速 主角 怀有身孕 心理负担
46982	快速 怀有身孕 心理负担
46983	主角
4699	怕硬欺软 柔远镇迩 情有可原 冬日可爱
46992	怕硬欺软 情有可原 冬日可爱
46993	柔远镇迩
471	旁观者
4711	八国联军
47112	八国联军
4712	高等教育 孤儿寡妇 立国安邦
47121	高等教育
47122	孤儿寡妇
47123	立国安邦
4713	塑造
47132	塑造
4715	旁观者清 孤儿寡母 填街塞巷
47151	填街塞巷
47152	孤儿寡母
47153	旁观者清
4716	怪物 旁观者 并驾齐驱
47162	怪物 并驾齐驱
47163	旁观者
4717	主讲老师 去粗取精
47171	去粗取精
47173	主讲老师
4718	为准 情非得已
47182	情非得已
47183	为准
472	站起来 并发症
4721	为之动容 兰因絮果
47212	兰因絮果
47213	为之动容
4722	心力交瘁 养儿育女 悔之不及
47221	养儿育女
47222	心力交瘁 悔之不及
4723	为她 并发症 怪力乱神 红粉青楼 高步阔视
47231	高步阔视 坦桑尼亚
47232	并发症 怪力乱神
47233	为她 红粉青楼
4724	站起来 怪诞不经 并行不悖 忧国奉公 半筹不纳
47242	怪诞不经 并行不悖 忧国奉公 半筹不纳
47243	站起来
4725	继承 终止运营 欲语还休 绝对不会 美言不信
47251	美言不信 却之不恭
47252	欲语还休 惊师动众
47253	继承 终止运营 绝对不会 纳谏如流
4726	细皮嫩肉 毫发不爽
47261	毫发不爽
47263	细皮嫩肉
4727	豪言壮语 高谈弘论 高谈阔论 绝对不行 贫困交加
47271	豪言壮语 高谈弘论 高谈阔论 高步云衢
47272	贫困交加
47273	绝对不行 绳趋尺步
4728	登记表 红紫乱朱 处之泰然
47282	登记表 处之泰然
47283	红紫乱朱
4729	船坚炮利 惜墨如金 立足未稳
47292	惜墨如金
47293	船坚炮利 立足未稳
473	贫困县
4731	坦诚相待 赤诚相待 忧国忘家 竭诚相待
47311	坦诚相待 赤诚相待
47312	忧国忘家
47313	竭诚相待
4732	悔之无及 剪发杜门
47322	悔之无及 剪发杜门
4733	颜筋柳骨 坦诚相见 土了吧唧
47331	坦诚相见 土了吧唧
47333	颜筋柳骨
4734	收发由心 死路一条
47341	死路一条
47343	收发由心
4735	分开 贫困县 公之于众 绑架事件 公诸于世
47351	毫发无伤
47352	分开 贫困县 公之于众 公诸于世 喜出望外
47353	绑架事件
4736	为民 就等于是 立竿见影
47361	就等于是
47363	为民 立竿见影
4737	分别 贫穷 增长见识 鼓足干劲 绕了一圈
47371	增长见识 高出一筹
47372	分别 贫穷 鼓足干劲
47373	绕了一圈
4738	分析 为之一振 志趣相投 毫发无损 童言无忌
47381	志趣相投 毫发无损
47382	分析
47383	为之一振 童言无忌
4739	主谓一致 埙篪相和 喜行于色 美国政府 童叟无欺
47391	埙篪相和 美国政府 殚精极虑
47392	喜行于色 孤行一意
47393	主谓一致 童叟无欺
474	性行为 新加坡
4741	绕着 预算编制 怙恩恃宠
47412	怙恩恃宠
47413	绕着 预算编制
4742	恬言柔舌
47422	恬言柔舌
4743	经常死机 慈悲为本 忧国忧民 缘起缘灭 惟精惟一
47432	慈悲为本 忧国忧民 惟精惟一 喜笑颜开
47433	经常死机 缘起缘灭 为国为民 结发夫妻
4744	分享 分子 经典 裂缝 半辈子
47441	裂缝 去国怀乡 高足弟子
47442	分享 分子 半辈子 单边主义 慈悲为怀
47443	经典 主观主义 绝对主义 豫园商城 帝国主义
4746	继续 为主 终止收购 贫困地区
47462	贫困地区
47463	继续 为主 终止收购
4747	曾经 性行为 分裂 新加坡 就简单说
47471	就简单说 培训培训 殚精竭力 韬戈卷甲
47472	曾经 性行为 分裂 懦词怪说 郤诜高第
47473	新加坡 绳愆纠谬 盘算盘算 绝非善类 绵言细语
4748	毫发丝粟 鼓足士气
47481	毫发丝粟
47482	鼓足士气
4749	统筹兼顾 殚精竭虑 差之毫厘
47491	殚精竭虑 差之毫厘
47493	统筹兼顾
475	喜欢你 美国人
4751	经济 经营 统计学 分数优先 尊师重教
47512	分数优先 尊师重教 登堂入室
47513	经济 经营 统计学 为之侧目
4752	就等你来 旧调重弹
47521	就等你来 旧调重弹
4753	为他 道边苦李 韬戈偃武 绵力薄材 卷帙浩繁
47531	韬戈偃武
47532	道边苦李 卷帙浩繁 恨之入骨 贫困人口
47533	为他 绵力薄材 为非作恶
4754	分泌 为非作歹 尊师重道 鼓足信心
47542	分泌 尊师重道 鼓足信心
47543	为非作歹
4755	曾国藩 道路湿滑 为数众多 逆行倒施 贫困潦倒
47551	善刀而藏
47552	曾国藩 道路湿滑 逆行倒施 贫困潦倒
47553	为数众多 退出江湖
4756	良师益友 快步流星
47562	快步流星
47563	良师益友
4757	为人 为生 美国人 公诉人 塑料袋
47571	美国人 高步通衢 坎止流行 款语温言
47572	公诉人 塑料袋
47573	为人 为生
4758	经过 分散 鼓足勇气 绝非偶然 鼓起勇气
47582	分散 鼓足勇气 鼓起勇气 八街九陌
47583	经过 绝非偶然
4759	为你 为何 喜欢你 结党营私 缓步代车
47591	享之千金 养精蓄锐 就此作罢
47592	喜欢你 处堂燕雀
47593	为你 为何 结党营私 缓步代车 旁行斜上
476	就算是 绝对是
4762	心诚则灵 经国大业 公诸同好
47622	心诚则灵 公诸同好
47623	经国大业
4763	经理 为大 惟力是视 郤诜丹桂 绝非易事
47631	高识远见
47632	惟力是视 郤诜丹桂 情难自禁 并非易事 心坚石穿
47633	经理 为大 绝非易事
4764	曾在 首鼠两端 美言几句 单孑独立
47641	美言几句
47642	曾在 首鼠两端 单孑独立
4765	经验 主观感觉 收回成命 高蹈远举 规圆矩方
47651	高蹈远举
47652	规圆矩方 单刀直入 悔之晚矣 备尝辛苦 悔读南华
47653	经验 主观感觉 收回成命 为之奋斗
4766	道之所存 立此存照 高谈雄辩
47661	高谈雄辩
47662	道之所存
47663	立此存照
4767	分布 分辨 培训班 高掌远蹠 高谈大论
47671	培训班 高掌远蹠 高谈大论 高掌远跖
47672	分布 分辨 规行矩步
47673	绕了几圈
4768	就算是 分明 绝对是 曾有 高加索山
47681	就算是 高加索山
47682	分明 曾有
47683	绝对是
4769	主观感受 情之所钟 高堂大厦
47691	高堂大厦
47692	情之所钟
47693	主观感受
477	幼儿园 判断力
4771	经筵讲官 半路出家
47712	半路出家
47713	经筵讲官
4772	分数 主观因素 磬竹难书 立谈之间 罄竹难书
47721	磬竹难书 罄竹难书
47722	分数
47723	主观因素 立谈之间 丝竹管弦
4773	贫困 幼儿 预料之中 收之桑榆 立国之本
47731	敦诗说礼
47732	贫困 孤掌难鸣 关东出相
47733	幼儿 预料之中 收之桑榆 立国之本
4774	分之 为之 为止 曾说 慎之又慎
47741	就此了结
47742	分之 曾说 慎之又慎 关切之情
47743	为之 为止 立足之地
